country,date,hour,origin_lat,origin_lon,origin_container,destination_lat,destination_lon,destination_container,amount
sp,11/2/14,11,42.51138889,1.530555556,0,42.50777778,1.5325,0,2
sp,11/2/14,11,42.51138889,1.530555556,0,42.50833333,1.523611111,0,1
sp,11/2/14,11,42.51138889,1.530555556,0,42.50722222,1.538055556,0,1
sp,11/2/14,11,42.51138889,1.530555556,0,42.50722222,1.538055556,0,2
sp,11/2/14,11,42.51138889,1.530555556,0,42.51138889,1.530555556,0,17
sp,11/2/14,11,42.51138889,1.530555556,0,42.50722222,1.538055556,0,1
sp,11/2/14,11,42.51138889,1.530555556,0,42.4875,1.490555556,1,1
sp,11/2/14,11,42.51138889,1.530555556,0,42.44194444,1.463611111,1,1
sp,11/2/14,11,42.51138889,1.530555556,0,42.51138889,1.530555556,0,1
sp,11/2/14,11,42.51138889,1.530555556,0,42.5075,1.522777778,0,1
sp,11/2/14,11,42.51138889,1.530555556,0,42.51388889,1.495555556,7,1
sp,11/2/14,11,42.51138889,1.530555556,0,42.50777778,1.5325,0,1
sp,11/2/14,11,42.51138889,1.530555556,0,42.51138889,1.530555556,0,1
sp,11/2/14,11,42.51138889,1.530555556,0,42.51138889,1.530555556,0,7
sp,11/2/14,11,42.50611111,1.520833333,0,42.50833333,1.523611111,0,1
sp,11/2/14,11,42.50611111,1.520833333,0,42.50611111,1.520833333,0,2
sp,11/2/14,11,42.50611111,1.520833333,0,42.50833333,1.523611111,0,1
sp,11/2/14,11,42.50611111,1.520833333,0,42.50611111,1.520833333,0,12
sp,11/2/14,11,42.50611111,1.520833333,0,42.44805556,1.4825,1,2
sp,11/2/14,11,42.50611111,1.520833333,0,42.5075,1.522777778,0,1
sp,11/2/14,11,42.50611111,1.520833333,0,42.50833333,1.523611111,0,1
sp,11/2/14,11,42.50611111,1.520833333,0,42.50611111,1.520833333,0,3
sp,11/2/14,11,42.51083333,1.540277778,0,42.44805556,1.4825,1,1
sp,11/2/14,11,42.51083333,1.540277778,0,42.51138889,1.530555556,0,1
sp,11/2/14,11,42.51083333,1.540277778,0,42.51138889,1.530555556,0,1
sp,11/2/14,11,42.51083333,1.540277778,0,42.51083333,1.540277778,0,3
sp,11/2/14,11,42.51083333,1.540277778,0,42.51138889,1.530555556,0,1
sp,11/2/14,11,42.51083333,1.540277778,0,42.51138889,1.530555556,0,1
sp,11/2/14,11,42.51083333,1.540277778,0,42.51083333,1.540277778,0,3
sp,11/2/14,11,42.51083333,1.540277778,0,42.51083333,1.540277778,0,13
sp,11/2/14,11,42.50944444,1.523055556,0,42.44805556,1.4825,1,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.46027778,1.491111111,1,71
sp,11/2/14,12,42.46027778,1.491111111,1,42.50777778,1.5325,0,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.50777778,1.5325,0,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.50777778,1.5325,0,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.50777778,1.5325,0,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.50833333,1.523611111,0,2
sp,11/2/14,12,42.46027778,1.491111111,1,42.4875,1.490555556,1,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.47583333,1.489722222,1,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.47583333,1.489722222,1,6
sp,11/2/14,12,42.46027778,1.491111111,1,42.44805556,1.4825,1,2
sp,11/2/14,12,42.46027778,1.491111111,1,42.51138889,1.530555556,0,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.5075,1.522777778,0,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.51083333,1.540277778,0,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.50777778,1.5325,0,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.50416667,1.527222222,0,4
sp,11/2/14,12,42.46027778,1.491111111,1,42.43194444,1.469166667,1,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.43194444,1.469166667,1,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.51138889,1.530555556,0,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.435,1.5225,1,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.46027778,1.491111111,1,10
sp,11/2/14,12,42.46027778,1.491111111,1,42.50777778,1.5325,0,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.50777778,1.5325,0,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.51138889,1.530555556,0,2
sp,11/2/14,12,42.46027778,1.491111111,1,42.51138889,1.530555556,0,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.51083333,1.540277778,0,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.46027778,1.491111111,1,6
sp,11/2/14,12,42.46027778,1.491111111,1,42.46027778,1.491111111,1,61
sp,11/2/14,12,42.46027778,1.491111111,1,42.50777778,1.5325,0,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.50777778,1.5325,0,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.50777778,1.5325,0,2
sp,11/2/14,12,42.46027778,1.491111111,1,42.50777778,1.5325,0,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.50722222,1.538055556,0,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.50722222,1.538055556,0,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.53194444,1.562777778,4,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.44805556,1.4825,1,2
sp,11/2/14,12,42.46027778,1.491111111,1,42.44194444,1.463611111,1,2
sp,11/2/14,12,42.46027778,1.491111111,1,42.56805556,1.600277778,4,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.51138889,1.530555556,0,2
sp,11/2/14,12,42.46027778,1.491111111,1,42.51138889,1.530555556,0,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.5075,1.522777778,0,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.51083333,1.540277778,0,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.49666667,1.498055556,0,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.50416667,1.527222222,0,3
sp,11/2/14,12,42.46027778,1.491111111,1,42.50083333,1.531111111,0,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.51138889,1.530555556,0,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.435,1.5225,1,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.46027778,1.491111111,1,3
sp,11/2/14,12,42.46027778,1.491111111,1,42.46027778,1.491111111,1,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.49666667,1.5125,0,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.54444444,1.516944444,2,1
sp,11/2/14,12,42.46027778,1.491111111,1,42.51083333,1.540277778,0,1
sp,11/2/14,12,42.49666667,1.5125,0,42.49666667,1.5125,0,8
sp,11/2/14,12,42.49666667,1.5125,0,42.5075,1.522777778,0,1
sp,11/2/14,12,42.49666667,1.5125,0,42.49666667,1.5125,0,1
sp,11/2/14,12,42.49666667,1.5125,0,42.50777778,1.5325,0,1
sp,11/2/14,12,42.49666667,1.5125,0,42.50611111,1.520833333,0,2
sp,11/2/14,12,42.49666667,1.5125,0,42.49666667,1.5125,0,4
sp,11/2/14,12,42.49666667,1.5125,0,42.50777778,1.5325,0,1
sp,11/2/14,12,42.49666667,1.5125,0,42.50833333,1.523611111,0,1
sp,11/2/14,12,42.49666667,1.5125,0,42.44805556,1.4825,1,2
sp,11/2/14,12,42.49666667,1.5125,0,42.56805556,1.600277778,4,1
sp,11/2/14,12,42.49666667,1.5125,0,42.51138889,1.530555556,0,1
sp,11/2/14,12,42.49666667,1.5125,0,42.51138889,1.530555556,0,1
sp,11/2/14,12,42.49666667,1.5125,0,42.50416667,1.527222222,0,1
sp,11/2/14,12,42.49666667,1.5125,0,42.50777778,1.5325,0,1
sp,11/2/14,12,42.49666667,1.5125,0,42.49666667,1.5125,0,4
sp,11/2/14,12,42.49666667,1.5125,0,42.50722222,1.538055556,0,1
sp,11/2/14,12,42.49666667,1.5125,0,42.50833333,1.523611111,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,3
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.57916667,1.639166667,5,1
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,2
sp,11/2/14,12,42.50777778,1.5325,0,42.50833333,1.523611111,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,10
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,2
sp,11/2/14,12,42.50777778,1.5325,0,42.44805556,1.4825,1,2
sp,11/2/14,12,42.50777778,1.5325,0,42.51138889,1.530555556,0,2
sp,11/2/14,12,42.50777778,1.5325,0,42.51138889,1.530555556,0,2
sp,11/2/14,12,42.50777778,1.5325,0,42.51138889,1.530555556,0,2
sp,11/2/14,12,42.50777778,1.5325,0,42.5075,1.522777778,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.47666667,1.454444444,1,1
sp,11/2/14,12,42.50777778,1.5325,0,42.50083333,1.531111111,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,5
sp,11/2/14,12,42.50777778,1.5325,0,42.50833333,1.523611111,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.51138889,1.530555556,0,2
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,2
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,10
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,3
sp,11/2/14,12,42.50777778,1.5325,0,42.50833333,1.523611111,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.54388889,1.730555556,6,1
sp,11/2/14,12,42.50777778,1.5325,0,42.44805556,1.4825,1,1
sp,11/2/14,12,42.50777778,1.5325,0,42.51138889,1.530555556,0,2
sp,11/2/14,12,42.50777778,1.5325,0,42.51138889,1.530555556,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,2
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,2
sp,11/2/14,12,42.50777778,1.5325,0,42.54444444,1.516944444,2,1
sp,11/2/14,12,42.50777778,1.5325,0,42.51138889,1.530555556,0,2
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,6
sp,11/2/14,12,42.50777778,1.5325,0,42.51138889,1.530555556,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.46027778,1.491111111,1,1
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,3
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,6
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.50833333,1.523611111,0,3
sp,11/2/14,12,42.50777778,1.5325,0,42.50833333,1.523611111,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.50722222,1.538055556,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.4875,1.490555556,1,1
sp,11/2/14,12,42.50777778,1.5325,0,42.44805556,1.4825,1,1
sp,11/2/14,12,42.50777778,1.5325,0,42.44194444,1.463611111,1,1
sp,11/2/14,12,42.50777778,1.5325,0,42.51138889,1.530555556,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.51138889,1.530555556,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.51083333,1.540277778,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.50416667,1.527222222,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.46027778,1.491111111,1,1
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,9
sp,11/2/14,12,42.50777778,1.5325,0,42.51138889,1.530555556,0,2
sp,11/2/14,12,42.50777778,1.5325,0,42.50611111,1.520833333,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,7
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,3
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,30
sp,11/2/14,12,42.50777778,1.5325,0,42.44805556,1.4825,1,1
sp,11/2/14,12,42.50777778,1.5325,0,42.51138889,1.530555556,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.51138889,1.530555556,0,3
sp,11/2/14,12,42.50777778,1.5325,0,42.51138889,1.530555556,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.51083333,1.540277778,0,2
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.50777778,1.5325,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.50833333,1.523611111,0,1
sp,11/2/14,12,42.50777778,1.5325,0,42.55277778,1.533611111,2,1
sp,11/2/14,12,42.50833333,1.523611111,0,42.5075,1.522777778,0,1
sp,11/2/14,12,42.50833333,1.523611111,0,42.50777778,1.5325,0,1
sp,11/2/14,12,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
sp,11/2/14,12,42.50833333,1.523611111,0,42.50777778,1.5325,0,1
sp,11/2/14,12,42.50833333,1.523611111,0,42.50833333,1.523611111,0,3
sp,11/2/14,12,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
sp,11/2/14,12,42.50833333,1.523611111,0,42.44805556,1.4825,1,1
sp,11/2/14,12,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
sp,11/2/14,12,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
sp,11/2/14,12,42.50833333,1.523611111,0,42.50833333,1.523611111,0,4
sp,11/2/14,12,42.50833333,1.523611111,0,42.44805556,1.4825,1,1
sp,11/2/14,12,42.50833333,1.523611111,0,42.51138889,1.530555556,0,2
sp,11/2/14,12,42.50833333,1.523611111,0,42.5075,1.522777778,0,1
sp,11/2/14,12,42.50833333,1.523611111,0,42.5075,1.522777778,0,1
sp,11/2/14,12,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
sp,11/2/14,12,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
sp,11/2/14,12,42.50833333,1.523611111,0,42.50777778,1.5325,0,1
sp,11/2/14,12,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
sp,11/2/14,12,42.50833333,1.523611111,0,42.50833333,1.523611111,0,3
sp,11/2/14,12,42.50833333,1.523611111,0,42.50722222,1.538055556,0,1
sp,11/2/14,12,42.50833333,1.523611111,0,42.44805556,1.4825,1,1
sp,11/2/14,12,42.50833333,1.523611111,0,42.50611111,1.520833333,0,1
sp,11/2/14,12,42.50833333,1.523611111,0,42.51083333,1.540277778,0,1
sp,11/2/14,12,42.50833333,1.523611111,0,42.51388889,1.495555556,7,1
sp,11/2/14,12,42.50833333,1.523611111,0,42.46027778,1.491111111,1,1
sp,11/2/14,12,42.50833333,1.523611111,0,42.50777778,1.5325,0,1
sp,11/2/14,12,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
sp,11/2/14,12,42.50833333,1.523611111,0,42.50833333,1.523611111,0,5
sp,11/2/14,12,42.50833333,1.523611111,0,42.5075,1.522777778,0,1
sp,11/2/14,12,42.50833333,1.523611111,0,42.50722222,1.538055556,0,1
sp,11/2/14,12,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
sp,11/2/14,12,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
sp,11/2/14,12,42.50833333,1.523611111,0,42.50944444,1.523055556,0,1
sp,11/2/14,12,42.53444444,1.58,4,42.53444444,1.58,4,2
sp,11/2/14,12,42.53444444,1.58,4,42.535,1.5875,4,1
sp,11/2/14,12,42.53444444,1.58,4,42.51138889,1.530555556,0,1
sp,11/2/14,12,42.53444444,1.58,4,42.53444444,1.58,4,1
sp,11/2/14,12,42.53444444,1.58,4,42.44194444,1.463611111,1,1
sp,11/2/14,12,42.53444444,1.58,4,42.53444444,1.58,4,1
sp,11/2/14,12,42.53444444,1.58,4,42.53444444,1.58,4,1
sp,11/2/14,12,42.56611111,1.5975,4,42.56611111,1.5975,4,5
sp,11/2/14,12,42.56611111,1.5975,4,42.56611111,1.5975,4,1
sp,11/2/14,12,42.50722222,1.538055556,0,42.50777778,1.5325,0,1
sp,11/2/14,12,42.50722222,1.538055556,0,42.44805556,1.4825,1,1
sp,11/2/14,12,42.50722222,1.538055556,0,42.49666667,1.5125,0,1
sp,11/2/14,12,42.50722222,1.538055556,0,42.50722222,1.538055556,0,6
sp,11/2/14,12,42.50722222,1.538055556,0,42.44805556,1.4825,1,1
sp,11/2/14,12,42.50722222,1.538055556,0,42.51138889,1.530555556,0,2
sp,11/2/14,12,42.50722222,1.538055556,0,42.5075,1.522777778,0,1
sp,11/2/14,12,42.50722222,1.538055556,0,42.51083333,1.540277778,0,1
sp,11/2/14,12,42.50722222,1.538055556,0,42.49666667,1.5125,0,1
sp,11/2/14,12,42.50722222,1.538055556,0,42.50722222,1.538055556,0,1
sp,11/2/14,12,42.50722222,1.538055556,0,42.51138889,1.530555556,0,1
sp,11/2/14,12,42.50722222,1.538055556,0,42.50777778,1.5325,0,1
sp,11/2/14,12,42.50722222,1.538055556,0,42.50722222,1.538055556,0,3
sp,11/2/14,12,42.50722222,1.538055556,0,42.44805556,1.4825,1,1
sp,11/2/14,12,42.50722222,1.538055556,0,42.51138889,1.530555556,0,1
sp,11/2/14,12,42.50722222,1.538055556,0,42.51083333,1.540277778,0,1
sp,11/2/14,12,42.50722222,1.538055556,0,42.50722222,1.538055556,0,1
sp,11/2/14,12,42.50722222,1.538055556,0,42.51138889,1.530555556,0,1
sp,11/2/14,12,42.50722222,1.538055556,0,42.50777778,1.5325,0,1
sp,11/2/14,12,42.50722222,1.538055556,0,42.50722222,1.538055556,0,3
sp,11/2/14,12,42.50722222,1.538055556,0,42.44805556,1.4825,1,1
sp,11/2/14,12,42.50722222,1.538055556,0,42.51083333,1.540277778,0,3
sp,11/2/14,12,42.50722222,1.538055556,0,42.51138889,1.530555556,0,1
sp,11/2/14,12,42.50722222,1.538055556,0,42.50833333,1.523611111,0,1
sp,11/2/14,12,42.50722222,1.538055556,0,42.50833333,1.523611111,0,1
sp,11/2/14,12,42.54444444,1.516944444,2,42.54444444,1.516944444,2,1
sp,11/2/14,12,42.54444444,1.516944444,2,42.50722222,1.538055556,0,1
sp,11/2/14,12,42.54444444,1.516944444,2,42.54444444,1.516944444,2,2
sp,11/2/14,12,42.55277778,1.533611111,2,42.55277778,1.533611111,2,1
sp,11/2/14,12,42.55277778,1.533611111,2,42.55277778,1.533611111,2,3
sp,11/2/14,12,42.4875,1.490555556,1,42.50722222,1.538055556,0,1
sp,11/2/14,12,42.4875,1.490555556,1,42.4875,1.490555556,1,9
sp,11/2/14,12,42.4875,1.490555556,1,42.4875,1.490555556,1,1
sp,11/2/14,12,42.4875,1.490555556,1,42.53638889,1.516111111,2,1
sp,11/2/14,12,42.4875,1.490555556,1,42.44805556,1.4825,1,1
sp,11/2/14,12,42.4875,1.490555556,1,42.51138889,1.530555556,0,1
sp,11/2/14,12,42.4875,1.490555556,1,42.49666667,1.498055556,0,1
sp,11/2/14,12,42.4875,1.490555556,1,42.49666667,1.5125,0,1
sp,11/2/14,12,42.4875,1.490555556,1,42.50777778,1.5325,0,1
sp,11/2/14,12,42.4875,1.490555556,1,42.50777778,1.5325,0,2
sp,11/2/14,12,42.4875,1.490555556,1,42.50777778,1.5325,0,2
sp,11/2/14,12,42.4875,1.490555556,1,42.50777778,1.5325,0,1
sp,11/2/14,12,42.4875,1.490555556,1,42.50777778,1.5325,0,1
sp,11/2/14,12,42.4875,1.490555556,1,42.50833333,1.523611111,0,1
sp,11/2/14,12,42.4875,1.490555556,1,42.4875,1.490555556,1,8
sp,11/2/14,12,42.4875,1.490555556,1,42.4875,1.490555556,1,101
sp,11/2/14,12,42.4875,1.490555556,1,42.47583333,1.489722222,1,1
sp,11/2/14,12,42.4875,1.490555556,1,42.44805556,1.4825,1,1
sp,11/2/14,12,42.4875,1.490555556,1,42.51138889,1.530555556,0,2
sp,11/2/14,12,42.4875,1.490555556,1,42.51138889,1.530555556,0,2
sp,11/2/14,12,42.4875,1.490555556,1,42.5075,1.522777778,0,1
sp,11/2/14,12,42.4875,1.490555556,1,42.50611111,1.520833333,0,1
sp,11/2/14,12,42.4875,1.490555556,1,42.51083333,1.540277778,0,1
sp,11/2/14,12,42.4875,1.490555556,1,42.49666667,1.498055556,0,1
sp,11/2/14,12,42.4875,1.490555556,1,42.56777778,1.641111111,5,1
sp,11/2/14,12,42.4875,1.490555556,1,42.46027778,1.491111111,1,1
sp,11/2/14,12,42.4875,1.490555556,1,42.49666667,1.5125,0,1
sp,11/2/14,12,42.4875,1.490555556,1,42.50777778,1.5325,0,1
sp,11/2/14,12,42.4875,1.490555556,1,42.50833333,1.523611111,0,1
sp,11/2/14,12,42.4875,1.490555556,1,42.50722222,1.538055556,0,1
sp,11/2/14,12,42.4875,1.490555556,1,42.51138889,1.530555556,0,1
sp,11/2/14,12,42.4875,1.490555556,1,42.51083333,1.540277778,0,1
sp,11/2/14,12,42.57555556,1.670277778,5,42.57555556,1.670277778,5,4
sp,11/2/14,12,42.57555556,1.670277778,5,42.47416667,1.505555556,1,1
sp,11/2/14,12,42.57555556,1.670277778,5,42.46027778,1.491111111,1,1
sp,11/2/14,12,42.57555556,1.670277778,5,42.51083333,1.540277778,0,1
sp,11/2/14,12,42.57555556,1.670277778,5,42.57555556,1.670277778,5,1
sp,11/2/14,12,42.53638889,1.516111111,2,42.50777778,1.5325,0,1
sp,11/2/14,12,42.53638889,1.516111111,2,42.50722222,1.538055556,0,1
sp,11/2/14,12,42.53638889,1.516111111,2,42.53638889,1.516111111,2,2
sp,11/2/14,12,42.53638889,1.516111111,2,42.5075,1.522777778,0,1
sp,11/2/14,12,42.53638889,1.516111111,2,42.50777778,1.5325,0,1
sp,11/2/14,12,42.53638889,1.516111111,2,42.54444444,1.516944444,2,1
sp,11/2/14,12,42.53638889,1.516111111,2,42.50777778,1.5325,0,1
sp,11/2/14,12,42.53638889,1.516111111,2,42.53638889,1.516111111,2,4
sp,11/2/14,12,42.53638889,1.516111111,2,42.44805556,1.4825,1,1
sp,11/2/14,12,42.53638889,1.516111111,2,42.54666667,1.563611111,4,1
sp,11/2/14,12,42.53638889,1.516111111,2,42.54444444,1.516944444,2,2
sp,11/2/14,12,42.55722222,1.497777778,2,42.46027778,1.491111111,1,1
sp,11/2/14,12,42.55722222,1.497777778,2,42.4875,1.490555556,1,1
sp,11/2/14,12,42.55722222,1.497777778,2,42.51138889,1.530555556,0,1
sp,11/2/14,12,42.55722222,1.497777778,2,42.51138889,1.530555556,0,1
sp,11/2/14,12,42.55722222,1.497777778,2,42.61972222,1.486111111,2,2
sp,11/2/14,12,42.55722222,1.497777778,2,42.55722222,1.497777778,2,1
sp,11/2/14,12,42.55722222,1.497777778,2,42.54444444,1.516944444,2,1
sp,11/2/14,12,42.55722222,1.497777778,2,42.55722222,1.497777778,2,3
sp,11/2/14,12,42.55722222,1.497777778,2,42.55361111,1.718611111,6,1
sp,11/2/14,12,42.57916667,1.639166667,5,42.55722222,1.497777778,2,1
sp,11/2/14,12,42.57916667,1.639166667,5,42.57916667,1.639166667,5,15
sp,11/2/14,12,42.57916667,1.639166667,5,42.51083333,1.540277778,0,1
sp,11/2/14,12,42.57916667,1.639166667,5,42.50777778,1.5325,0,1
sp,11/2/14,12,42.57916667,1.639166667,5,42.53444444,1.58,4,1
sp,11/2/14,12,42.47583333,1.489722222,1,42.50777778,1.5325,0,1
sp,11/2/14,12,42.47583333,1.489722222,1,42.4875,1.490555556,1,3
sp,11/2/14,12,42.47583333,1.489722222,1,42.47583333,1.489722222,1,9
sp,11/2/14,12,42.47583333,1.489722222,1,42.44805556,1.4825,1,1
sp,11/2/14,12,42.47583333,1.489722222,1,42.51138889,1.530555556,0,2
sp,11/2/14,12,42.47583333,1.489722222,1,42.5075,1.522777778,0,1
sp,11/2/14,12,42.47583333,1.489722222,1,42.51083333,1.540277778,0,1
sp,11/2/14,12,42.47583333,1.489722222,1,42.47583333,1.480833333,1,1
sp,11/2/14,12,42.47583333,1.489722222,1,42.50777778,1.5325,0,1
sp,11/2/14,12,42.47583333,1.489722222,1,42.47583333,1.489722222,1,1
sp,11/2/14,12,42.47583333,1.489722222,1,42.47583333,1.489722222,1,9
sp,11/2/14,12,42.47583333,1.489722222,1,42.47666667,1.454444444,1,1
sp,11/2/14,12,42.47583333,1.489722222,1,42.5075,1.522777778,0,1
sp,11/2/14,12,42.63166667,1.482222222,3,42.63166667,1.482222222,3,1
sp,11/2/14,12,42.54388889,1.730555556,6,42.56611111,1.5975,4,1
sp,11/2/14,12,42.54388889,1.730555556,6,42.54388889,1.730555556,6,24
sp,11/2/14,12,42.54388889,1.730555556,6,42.54527778,1.730555556,6,4
sp,11/2/14,12,42.54694444,1.698611111,6,42.54694444,1.698611111,6,35
sp,11/2/14,12,42.54694444,1.698611111,6,42.535,1.5875,4,1
sp,11/2/14,12,42.54694444,1.698611111,6,42.56166667,1.598333333,4,1
sp,11/2/14,12,42.54694444,1.698611111,6,42.51138889,1.530555556,0,1
sp,11/2/14,12,42.54694444,1.698611111,6,42.53277778,1.7,6,6
sp,11/2/14,12,42.435,1.5225,1,42.435,1.5225,1,1
sp,11/2/14,12,42.535,1.5875,4,42.50777778,1.5325,0,1
sp,11/2/14,12,42.535,1.5875,4,42.535,1.5875,4,3
sp,11/2/14,12,42.535,1.5875,4,42.53194444,1.562777778,4,1
sp,11/2/14,12,42.535,1.5875,4,42.44805556,1.4825,1,1
sp,11/2/14,12,42.535,1.5875,4,42.53444444,1.58,4,1
sp,11/2/14,12,42.535,1.5875,4,42.51138889,1.530555556,0,1
sp,11/2/14,12,42.53194444,1.562777778,4,42.53194444,1.562777778,4,2
sp,11/2/14,12,42.53194444,1.562777778,4,42.56805556,1.600277778,4,1
sp,11/2/14,12,42.53194444,1.562777778,4,42.50722222,1.538055556,0,1
sp,11/2/14,12,42.57722222,1.662777778,5,42.57555556,1.670277778,5,1
sp,11/2/14,12,42.57722222,1.662777778,5,42.57722222,1.662777778,5,2
sp,11/2/14,12,42.57722222,1.662777778,5,42.57777778,1.6625,5,2
sp,11/2/14,12,42.57722222,1.662777778,5,42.44805556,1.4825,1,1
sp,11/2/14,12,42.52444444,1.520833333,2,42.55722222,1.497777778,2,1
sp,11/2/14,12,42.57777778,1.6625,5,42.57916667,1.639166667,5,1
sp,11/2/14,12,42.57777778,1.6625,5,42.44194444,1.463611111,1,1
sp,11/2/14,12,42.57777778,1.6625,5,42.535,1.716388889,6,1
sp,11/2/14,12,42.44805556,1.4825,1,42.46027778,1.491111111,1,1
sp,11/2/14,12,42.44805556,1.4825,1,42.50777778,1.5325,0,1
sp,11/2/14,12,42.44805556,1.4825,1,42.50777778,1.5325,0,1
sp,11/2/14,12,42.44805556,1.4825,1,42.50833333,1.523611111,0,1
